date,dji,djit
29AUG1961,714.15,
30AUG1961,716.9,
31AUG1961,719.94,
01SEP1961,721.19,
05SEP1961,718.72,
06SEP1961,726.01,
07SEP1961,726.53,
08SEP1961,720.91,
11SEP1961,714.36,
12SEP1961,722.61,
13SEP1961,722.2,
14SEP1961,715,
15SEP1961,716.3,
18SEP1961,711.24,
19SEP1961,702.54,
20SEP1961,707.32,
21SEP1961,706.31,
22SEP1961,701.57,
25SEP1961,691.86,
26SEP1961,693.2,
27SEP1961,701.13,
28SEP1961,700.28,
29SEP1961,701.21,
02OCT1961,699.83,
03OCT1961,698.66,
04OCT1961,703.31,
05OCT1961,708.49,
06OCT1961,708.25,
09OCT1961,705.42,
10OCT1961,706.67,
11OCT1961,705.62,
12OCT1961,705.5,
13OCT1961,703.31,
16OCT1961,703.15,
17OCT1961,701.98,
18OCT1961,704.2,
19OCT1961,704.85,
20OCT1961,705.62,
23OCT1961,698.98,
24OCT1961,697.24,
25OCT1961,700.72,
26OCT1961,700.68,
27OCT1961,698.74,
30OCT1961,701.09,
31OCT1961,703.92,
01NOV1961,703.84,
02NOV1961,706.83,
03NOV1961,709.26,
06NOV1961,714.6,
08NOV1961,723.74,
09NOV1961,722.28,
10NOV1961,724.83,
13NOV1961,728.43,
14NOV1961,732.56,
15NOV1961,734.34,
16NOV1961,733.33,
17NOV1961,729.53,
20NOV1961,730.09,
21NOV1961,729.32,
22NOV1961,730.42,
24NOV1961,732.6,
27NOV1961,731.99,
28NOV1961,728.07,
29NOV1961,727.18,
30NOV1961,721.6,
01DEC1961,728.8,
04DEC1961,731.22,
05DEC1961,731.31,
06DEC1961,730.09,
07DEC1961,726.45,
08DEC1961,728.23,
11DEC1961,732.56,
12DEC1961,734.02,
13DEC1961,734.91,
14DEC1961,730.94,
15DEC1961,729.4,
18DEC1961,727.71,
19DEC1961,722.41,
20DEC1961,722.57,
21DEC1961,720.1,
22DEC1961,720.87,
26DEC1961,723.09,
27DEC1961,731.43,
28DEC1961,731.51,
29DEC1961,731.14,
02JAN1962,724.71,
03JAN1962,726.01,
04JAN1962,722.53,
05JAN1962,714.84,
08JAN1962,708.98,
09JAN1962,707.64,
10JAN1962,706.02,
11JAN1962,710.67,
12JAN1962,711.73,
15JAN1962,709.5,
16JAN1962,705.29,
17JAN1962,697.41,
18JAN1962,696.03,
19JAN1962,700.72,
22JAN1962,701.98,
23JAN1962,698.54,
24JAN1962,698.17,
25JAN1962,696.52,
26JAN1962,692.19,
29JAN1962,689.92,
30JAN1962,694.09,
31JAN1962,700,
01FEB1962,702.54,
02FEB1962,706.55,
05FEB1962,706.14,
06FEB1962,710.39,
07FEB1962,715.73,
08FEB1962,716.82,
09FEB1962,714.27,
12FEB1962,714.92,
13FEB1962,714.32,
14FEB1962,713.67,
15FEB1962,717.27,
16FEB1962,716.46,
19FEB1962,714.36,
20FEB1962,717.55,
21FEB1962,713.02,
23FEB1962,709.54,
26FEB1962,706.22,
27FEB1962,709.22,
28FEB1962,708.05,
01MAR1962,711.81,
02MAR1962,711,
05MAR1962,709.99,
06MAR1962,708.17,
07MAR1962,706.63,
08MAR1962,713.75,
09MAR1962,714.44,
12MAR1962,714.68,
13MAR1962,716.58,
14MAR1962,720.95,
15MAR1962,723.54,
16MAR1962,722.27,
19MAR1962,720.38,
20MAR1962,719.66,
21MAR1962,716.62,
22MAR1962,716.7,
23MAR1962,716.46,
26MAR1962,710.67,
27MAR1962,707.28,
28MAR1962,712.25,
29MAR1962,711.28,
30MAR1962,706.95,
02APR1962,705.42,
03APR1962,700.6,
04APR1962,696.88,
05APR1962,700.88,
06APR1962,699.63,
09APR1962,692.96,
10APR1962,695.46,
11APR1962,694.9,
12APR1962,685.67,
13APR1962,687.9,
16APR1962,684.06,
17APR1962,688.43,
18APR1962,691.01,
19APR1962,694.25,
23APR1962,694.61,
24APR1962,693,
25APR1962,683.69,
26APR1962,678.68,
27APR1962,672.2,
30APR1962,665.33,
01MAY1962,671.24,
02MAY1962,669.96,
03MAY1962,675.49,
04MAY1962,671.2,
07MAY1962,670.99,
08MAY1962,663.9,
09MAY1962,654.7,
10MAY1962,647.23,
11MAY1962,640.63,
14MAY1962,646.2,
15MAY1962,655.36,
16MAY1962,654.04,
17MAY1962,649.79,
18MAY1962,650.7,
21MAY1962,648.59,
22MAY1962,636.34,
23MAY1962,626.52,
24MAY1962,622.56,
25MAY1962,611.88,
28MAY1962,576.93,
29MAY1962,603.96,
31MAY1962,613.36,
01JUN1962,611.05,
04JUN1962,593.68,
05JUN1962,594.96,
06JUN1962,603.91,
07JUN1962,602.2,
08JUN1962,601.61,
11JUN1962,595.17,
12JUN1962,580.94,
13JUN1962,574.04,
14JUN1962,563,
15JUN1962,578.18,
18JUN1962,574.21,
19JUN1962,571.61,
20JUN1962,563.08,
21JUN1962,550.49,
22JUN1962,539.19,
25JUN1962,536.77,
26JUN1962,535.76,
27JUN1962,536.98,
28JUN1962,557.35,
29JUN1962,561.28,
02JUL1962,573.75,
03JUL1962,579.48,
05JUL1962,583.87,
06JUL1962,576.17,
09JUL1962,580.82,
10JUL1962,586.01,
11JUL1962,589.06,
12JUL1962,590.27,
13JUL1962,590.19,
16JUL1962,588.1,
17JUL1962,577.85,
18JUL1962,571.24,
19JUL1962,573.16,
20JUL1962,577.18,
23JUL1962,577.47,
24JUL1962,574.12,
25JUL1962,574.67,
26JUL1962,579.61,
27JUL1962,585,
30JUL1962,591.44,
31JUL1962,597.93,
01AUG1962,591.36,
02AUG1962,593.83,
03AUG1962,596.38,
06AUG1962,593.24,
07AUG1962,588.35,
08AUG1962,590.94,
09AUG1962,591.19,
10AUG1962,592.32,
13AUG1962,595.29,
14AUG1962,601.9,
15AUG1962,606.76,
16AUG1962,606.71,
17AUG1962,610.02,
20AUG1962,612.86,
21AUG1962,608.64,
22AUG1962,615.54,
23AUG1962,616,
24AUG1962,613.74,
27AUG1962,612.57,
28AUG1962,605.25,
29AUG1962,603.24,
30AUG1962,602.32,
31AUG1962,609.18,
04SEP1962,602.45,
05SEP1962,599.14,
06SEP1962,600.81,
07SEP1962,600.86,
10SEP1962,602.03,
11SEP1962,603.99,
12SEP1962,606.34,
13SEP1962,603.99,
14SEP1962,605.84,
17SEP1962,607.63,
18SEP1962,607.09,
19SEP1962,607.09,
20SEP1962,601.65,
21SEP1962,591.78,
24SEP1962,582.91,
25SEP1962,588.22,
26SEP1962,578.48,
27SEP1962,574.12,
28SEP1962,578.98,
01OCT1962,571.95,
02OCT1962,578.73,
03OCT1962,578.52,
04OCT1962,582.41,
05OCT1962,586.59,
08OCT1962,586.09,
09OCT1962,587.18,
10OCT1962,588.14,
11OCT1962,586.47,
12OCT1962,586.47,
15OCT1962,589.69,
16OCT1962,589.35,
17OCT1962,587.68,
18OCT1962,581.15,
19OCT1962,573.29,
22OCT1962,568.6,
23OCT1962,558.06,
24OCT1962,576.68,
25OCT1962,570.86,
26OCT1962,569.02,
29OCT1962,579.35,
30OCT1962,588.98,
31OCT1962,589.77,
01NOV1962,597.13,
02NOV1962,604.58,
05NOV1962,610.48,
07NOV1962,615.75,
08NOV1962,609.14,
09NOV1962,616.13,
12NOV1962,624.41,
13NOV1962,623.11,
14NOV1962,630.48,
15NOV1962,629.14,
16NOV1962,630.98,
19NOV1962,626.21,
20NOV1962,632.94,
21NOV1962,637.25,
23NOV1962,644.87,
26NOV1962,642.06,
27NOV1962,648.05,
28NOV1962,651.85,
29NOV1962,652.61,
30NOV1962,649.3,
03DEC1962,646.41,
04DEC1962,651.48,
05DEC1962,653.99,
06DEC1962,651.73,
07DEC1962,652.1,
10DEC1962,645.08,
11DEC1962,645.16,
12DEC1962,647.33,
13DEC1962,645.2,
14DEC1962,648.09,
17DEC1962,645.49,
18DEC1962,640.14,
19DEC1962,647,
20DEC1962,648.55,
21DEC1962,646.41,
24DEC1962,647.71,
26DEC1962,651.64,
27DEC1962,650.56,
28DEC1962,651.43,
31DEC1962,652.1,
02JAN1963,646.79,
03JAN1963,657.42,
04JAN1963,662.23,
07JAN1963,662.14,
08JAN1963,669.88,
09JAN1963,668,
10JAN1963,669.51,
11JAN1963,671.6,
14JAN1963,675.74,
15JAN1963,675.36,
16JAN1963,669,
17JAN1963,672.98,
18JAN1963,672.52,
21JAN1963,675.24,
22JAN1963,675.53,
23JAN1963,677.58,
24JAN1963,676.99,
25JAN1963,679.71,
28JAN1963,682.89,
29JAN1963,683.73,
30JAN1963,678.58,
31JAN1963,682.85,
01FEB1963,683.19,
04FEB1963,682.01,
05FEB1963,681.3,
06FEB1963,682.52,
07FEB1963,679.09,
08FEB1963,679.92,
11FEB1963,674.74,
12FEB1963,676.62,
13FEB1963,681.72,
14FEB1963,684.86,
15FEB1963,686.07,
18FEB1963,688.96,
19FEB1963,686.83,
20FEB1963,682.06,
21FEB1963,681.64,
25FEB1963,674.61,
26FEB1963,675.28,
27FEB1963,670.8,
28FEB1963,662.94,
01MAR1963,659.72,
04MAR1963,667.04,
05MAR1963,667.16,
06MAR1963,668.08,
07MAR1963,671.43,
08MAR1963,672.43,
11MAR1963,674.02,
12MAR1963,675.2,
13MAR1963,677.66,
14MAR1963,673.73,
15MAR1963,676.33,
18MAR1963,673.56,
19MAR1963,672.06,
20MAR1963,677.12,
21MAR1963,675.57,
22MAR1963,677.83,
25MAR1963,678.17,
26MAR1963,680.38,
27MAR1963,684.73,
28MAR1963,682.47,
29MAR1963,682.52,
01APR1963,685.86,
02APR1963,684.27,
03APR1963,690.51,
04APR1963,697.12,
05APR1963,702.43,
08APR1963,706.03,
09APR1963,706.03,
10APR1963,704.35,
11APR1963,708.45,
15APR1963,711.38,
16APR1963,710.92,
17APR1963,710.25,
18APR1963,708.16,
19APR1963,711.68,
22APR1963,711.01,
23APR1963,714.98,
24APR1963,717.74,
25APR1963,718.33,
26APR1963,717.16,
29APR1963,715.11,
30APR1963,717.7,
01MAY1963,719.67,
02MAY1963,721.09,
03MAY1963,718.08,
06MAY1963,713.77,
07MAY1963,712.55,
08MAY1963,718.54,
09MAY1963,721.97,
10MAY1963,723.3,
13MAY1963,723.01,
14MAY1963,719.84,
15MAY1963,724.34,
16MAY1963,722.84,
17MAY1963,724.81,
20MAY1963,720.18,
21MAY1963,724.04,
22MAY1963,722.84,
23MAY1963,721.38,
24MAY1963,720.53,
27MAY1963,718.25,
28MAY1963,717.95,
29MAY1963,722.5,
31MAY1963,726.96,
03JUN1963,726.27,
04JUN1963,726.49,
05JUN1963,725.93,
06JUN1963,726.87,
07JUN1963,722.41,
10JUN1963,716.49,
11JUN1963,718.38,
12JUN1963,723.36,
13JUN1963,721.43,
14JUN1963,722.03,
17JUN1963,718.21,
18JUN1963,718.9,
19JUN1963,719.84,
20JUN1963,718.85,
21JUN1963,720.78,
24JUN1963,718.42,
25JUN1963,716.32,
26JUN1963,708.99,
27JUN1963,706.03,
28JUN1963,706.88,
01JUL1963,701.35,
02JUL1963,708.94,
03JUL1963,713.36,
05JUL1963,716.45,
08JUL1963,710.66,
09JUL1963,714.09,
10JUL1963,712.12,
11JUL1963,709.76,
12JUL1963,707.7,
15JUL1963,703.28,
16JUL1963,702.12,
17JUL1963,699.72,
18JUL1963,695.9,
19JUL1963,693.89,
22JUL1963,688.74,
23JUL1963,687.84,
24JUL1963,690.88,
25JUL1963,687.71,
26JUL1963,689.38,
29JUL1963,690.71,
30JUL1963,696.42,
31JUL1963,695.43,
01AUG1963,694.87,
02AUG1963,697.83,
05AUG1963,702.55,
06AUG1963,707.06,
07AUG1963,703.92,
08AUG1963,704.18,
09AUG1963,708.39,
12AUG1963,710.27,
13AUG1963,711.13,
14AUG1963,714.95,
15AUG1963,718.55,
16AUG1963,719.32,
19AUG1963,718.81,
20AUG1963,717.27,
21AUG1963,715.72,
22AUG1963,718.47,
23AUG1963,723.14,
26AUG1963,724.17,
27AUG1963,719.88,
28AUG1963,725.07,
29AUG1963,726.4,
30AUG1963,729.32,
03SEP1963,732.02,
04SEP1963,732.92,
05SEP1963,737.98,
06SEP1963,735.37,
09SEP1963,732.92,
10SEP1963,737.43,
11SEP1963,740.34,
12SEP1963,740.26,
13SEP1963,740.13,
16SEP1963,738.46,
17SEP1963,740.13,
18SEP1963,737.86,
19SEP1963,743.22,
20SEP1963,743.6,
23SEP1963,740.43,
24SEP1963,745.96,
25SEP1963,743.69,
26SEP1963,736.95,
27SEP1963,737.98,
30SEP1963,732.79,
01OCT1963,738.33,
02OCT1963,737.94,
03OCT1963,744.25,
04OCT1963,745.06,
07OCT1963,743.86,
08OCT1963,743.9,
09OCT1963,739.83,
10OCT1963,740.56,
11OCT1963,741.76,
14OCT1963,741.84,
15OCT1963,742.19,
16OCT1963,748.45,
17OCT1963,750.77,
18OCT1963,750.6,
21OCT1963,752.31,
22OCT1963,747.21,
23OCT1963,746.48,
24OCT1963,751.8,
25OCT1963,755.61,
28OCT1963,759.39,
29OCT1963,760.5,
30OCT1963,755.19,
31OCT1963,755.23,
01NOV1963,753.73,
04NOV1963,749.22,
06NOV1963,744.03,
07NOV1963,745.66,
08NOV1963,750.81,
11NOV1963,753.77,
12NOV1963,750.21,
13NOV1963,751.11,
14NOV1963,747.04,
15NOV1963,740,
18NOV1963,734.85,
19NOV1963,736.65,
20NOV1963,742.06,
21NOV1963,732.65,
22NOV1963,711.49,
26NOV1963,743.52,
27NOV1963,741,
29NOV1963,750.52,
02DEC1963,751.91,
03DEC1963,751.82,
04DEC1963,755.51,
05DEC1963,763.86,
06DEC1963,760.25,
09DEC1963,759.08,
10DEC1963,759.25,
11DEC1963,757.21,
12DEC1963,757.43,
13DEC1963,760.17,
16DEC1963,761.64,
17DEC1963,766.38,
18DEC1963,767.21,
19DEC1963,763.86,
20DEC1963,762.08,
23DEC1963,758.3,
24DEC1963,756.86,
26DEC1963,760.21,
27DEC1963,762.95,
30DEC1963,759.9,
31DEC1963,762.95,
02JAN1964,766.08,
03JAN1964,767.68,
06JAN1964,769.51,
07JAN1964,771.73,
08JAN1964,774.46,
09JAN1964,776.55,
10JAN1964,774.33,
13JAN1964,773.12,
14JAN1964,774.49,
15JAN1964,774.71,
16JAN1964,776.13,
17JAN1964,775.69,
20JAN1964,773.03,
21JAN1964,776.44,
22JAN1964,781.31,
23JAN1964,782.86,
24JAN1964,783.04,
27JAN1964,785.34,
28JAN1964,787.78,
29JAN1964,782.6,
30JAN1964,783.44,
31JAN1964,785.34,
03FEB1964,784.72,
04FEB1964,783.3,
05FEB1964,783.04,
06FEB1964,786.41,
07FEB1964,791.59,
10FEB1964,788.71,
11FEB1964,792.16,
12FEB1964,794.82,
13FEB1964,794.42,
14FEB1964,794.56,
17FEB1964,796.19,
18FEB1964,795.4,
19FEB1964,794.91,
20FEB1964,796.99,
24FEB1964,797.12,
25FEB1964,796.59,
26FEB1964,799.38,
27FEB1964,797.04,
28FEB1964,800.14,
02MAR1964,802.75,
03MAR1964,805.72,
04MAR1964,804.7,
05MAR1964,803.77,
06MAR1964,806.03,
09MAR1964,807.18,
10MAR1964,809.39,
11MAR1964,813.87,
12MAR1964,814.22,
13MAR1964,816.22,
16MAR1964,816.48,
17MAR1964,818.16,
18MAR1964,820.25,
19MAR1964,819.36,
20MAR1964,814.93,
23MAR1964,813.6,
24MAR1964,811.43,
25MAR1964,813.16,
26MAR1964,815.91,
30MAR1964,815.29,
31MAR1964,813.29,
01APR1964,816.08,
02APR1964,820.87,
03APR1964,822.99,
06APR1964,824.76,
07APR1964,822.77,
08APR1964,824.19,
09APR1964,821.35,
10APR1964,821.75,
13APR1964,821.31,
14APR1964,822.95,
15APR1964,825.43,
16APR1964,825.65,
17APR1964,827.33,
20APR1964,824.54,
21APR1964,826.45,
22APR1964,823.57,
23APR1964,821.66,
24APR1964,814.89,
27APR1964,811.87,
28APR1964,816.7,
29APR1964,812.81,
30APR1964,810.77,
01MAY1964,817.1,
04MAY1964,823.83,
05MAY1964,826.63,
06MAY1964,828.18,
07MAY1964,830.17,
08MAY1964,828.57,
11MAY1964,827.07,
12MAY1964,827.38,
13MAY1964,825.78,
14MAY1964,824.45,
15MAY1964,826.23,
18MAY1964,821.31,
19MAY1964,817.28,
20MAY1964,820.11,
21MAY1964,819.8,
22MAY1964,820.87,
25MAY1964,820.25,
26MAY1964,818.92,
27MAY1964,817.94,
28MAY1964,820.56,
01JUN1964,818.56,
02JUN1964,813.78,
03JUN1964,811.79,
04JUN1964,802.48,
05JUN1964,806.03,
08JUN1964,800.31,
09JUN1964,805.54,
10JUN1964,807.53,
11JUN1964,811.25,
12JUN1964,809.39,
15JUN1964,813.56,
16JUN1964,818.16,
17JUN1964,823.35,
18JUN1964,823.98,
19JUN1964,825.25,
22JUN1964,826.38,
23JUN1964,822.7,
24JUN1964,827.01,
25JUN1964,827.48,
26JUN1964,830.99,
29JUN1964,830.94,
30JUN1964,831.5,
01JUL1964,838.06,
02JUL1964,841.47,
06JUL1964,844.24,
07JUL1964,844.94,
08JUL1964,845.45,
09JUL1964,845.13,
10JUL1964,847.51,
13JUL1964,845.55,
14JUL1964,843.63,
15JUL1964,844.8,
16JUL1964,847.47,
17JUL1964,851.35,
20JUL1964,849.39,
21JUL1964,846.95,
22JUL1964,847.65,
23JUL1964,846.48,
24JUL1964,845.64,
27JUL1964,841.05,
28JUL1964,837.35,
29JUL1964,838.67,
30JUL1964,839.37,
31JUL1964,841.1,
03AUG1964,840.35,
04AUG1964,832.77,
05AUG1964,833.05,
06AUG1964,823.4,
07AUG1964,829.16,
10AUG1964,829.35,
11AUG1964,828.08,
12AUG1964,834.08,
13AUG1964,838.52,
14AUG1964,838.81,
17AUG1964,840.21,
18AUG1964,842.83,
19AUG1964,841.76,
20AUG1964,838.71,
21AUG1964,838.62,
24AUG1964,837.31,
25AUG1964,832.2,
26AUG1964,829.21,
27AUG1964,835.25,
28AUG1964,839.09,
31AUG1964,838.48,
01SEP1964,844,
02SEP1964,845.08,
03SEP1964,846.02,
04SEP1964,848.31,
08SEP1964,851.91,
09SEP1964,855.57,
10SEP1964,859.5,
11SEP1964,867.13,
14SEP1964,866.24,
15SEP1964,862.54,
16SEP1964,864.18,
17SEP1964,868.67,
18SEP1964,865.12,
21SEP1964,871.58,
22SEP1964,872.47,
23SEP1964,871.95,
24SEP1964,872.98,
25SEP1964,874.71,
28SEP1964,875.46,
29SEP1964,875.74,
30SEP1964,875.37,
01OCT1964,872,
02OCT1964,872.65,
05OCT1964,877.15,
06OCT1964,875.14,
07OCT1964,873.78,
08OCT1964,874.9,
09OCT1964,878.08,
12OCT1964,877.57,
13OCT1964,876.21,
14OCT1964,875.18,
15OCT1964,868.44,
16OCT1964,873.54,
19OCT1964,876.21,
20OCT1964,881.5,
21OCT1964,879.72,
22OCT1964,877.01,
23OCT1964,877.62,
26OCT1964,877.01,
27OCT1964,875.98,
28OCT1964,871.16,
29OCT1964,871.86,
30OCT1964,873.08,
02NOV1964,875.51,
04NOV1964,873.82,
05NOV1964,873.54,
06NOV1964,876.87,
09NOV1964,874.57,
10NOV1964,870.64,
11NOV1964,873.59,
12NOV1964,874.62,
13NOV1964,874.11,
16NOV1964,880.1,
17NOV1964,885.39,
18NOV1964,891.71,
19NOV1964,888.71,
20NOV1964,890.72,
23NOV1964,889.29,
24NOV1964,887.61,
25NOV1964,882.4,
27NOV1964,882.12,
30NOV1964,875.43,
01DEC1964,864.43,
02DEC1964,867.16,
03DEC1964,870.79,
04DEC1964,870.93,
07DEC1964,873.99,
08DEC1964,870.69,
09DEC1964,863.81,
10DEC1964,863.14,
11DEC1964,864.34,
14DEC1964,860.65,
15DEC1964,857.45,
16DEC1964,860.08,
17DEC1964,863.57,
18DEC1964,868.73,
21DEC1964,869.74,
22DEC1964,870.36,
23DEC1964,868.02,
24DEC1964,868.16,
28DEC1964,867.01,
29DEC1964,862.18,
30DEC1964,868.69,
31DEC1964,874.13,
04JAN1965,869.78,
05JAN1965,875.86,
06JAN1965,879.68,
07JAN1965,884.36,
08JAN1965,882.6,
11JAN1965,883.22,
12JAN1965,885.89,
13JAN1965,886.85,
14JAN1965,887.18,
15JAN1965,891.15,
18JAN1965,895.21,
19JAN1965,896.27,
20JAN1965,895.31,
21JAN1965,893.26,
22JAN1965,893.59,
25JAN1965,896.46,
26JAN1965,897.84,
27JAN1965,899.52,
28JAN1965,900.95,
29JAN1965,902.86,
01FEB1965,903.68,
02FEB1965,903.77,
03FEB1965,906.3,
04FEB1965,904.06,
05FEB1965,901.57,
08FEB1965,897.89,
09FEB1965,901.24,
10FEB1965,892.92,
11FEB1965,881.88,
12FEB1965,888.47,
15FEB1965,885.32,
16FEB1965,881.35,
17FEB1965,882.93,
18FEB1965,883.69,
19FEB1965,885.61,
23FEB1965,891.96,
24FEB1965,897.84,
25FEB1965,899.9,
26FEB1965,903.48,
01MAR1965,899.76,
02MAR1965,901.91,
03MAR1965,900.76,
04MAR1965,897.75,
05MAR1965,895.98,
08MAR1965,896.84,
09MAR1965,894.07,
10MAR1965,892.39,
11MAR1965,896.51,
12MAR1965,900.33,
15MAR1965,899.85,
16MAR1965,898.9,
17MAR1965,899.37,
18MAR1965,896.55,
19MAR1965,895.79,
22MAR1965,896.12,
23MAR1965,898.69,
24MAR1965,900.56,
25MAR1965,898.34,
26MAR1965,891.66,
29MAR1965,887.82,
30MAR1965,889.05,
31MAR1965,889.05,
01APR1965,890.33,
02APR1965,893.38,
05APR1965,893.23,
06APR1965,891.9,
07APR1965,892.94,
08APR1965,897.9,
09APR1965,901.29,
12APR1965,906.36,
13APR1965,908.01,
14APR1965,912.86,
15APR1965,911.91,
19APR1965,912.76,
20APR1965,911.96,
21APR1965,910.71,
22APR1965,915.06,
23APR1965,916.41,
26APR1965,916.86,
27APR1965,918.16,
28APR1965,918.86,
29APR1965,918.71,
30APR1965,922.31,
03MAY1965,922.11,
04MAY1965,928.22,
05MAY1965,932.22,
06MAY1965,933.52,
07MAY1965,932.52,
10MAY1965,931.47,
11MAY1965,930.92,
12MAY1965,934.17,
13MAY1965,938.87,
14MAY1965,939.62,
17MAY1965,930.67,
18MAY1965,930.62,
19MAY1965,932.12,
20MAY1965,927.27,
21MAY1965,922.01,
24MAY1965,914.21,
25MAY1965,921,
26MAY1965,917.16,
27MAY1965,913.22,
28MAY1965,918.04,
01JUN1965,908.53,
02JUN1965,904.06,
03JUN1965,899.22,
04JUN1965,900.87,
07JUN1965,902.15,
08JUN1965,889.05,
09JUN1965,879.84,
10JUN1965,876.49,
11JUN1965,881.7,
14JUN1965,868.71,
15JUN1965,874.57,
16JUN1965,878.07,
17JUN1965,883.06,
18JUN1965,879.17,
21JUN1965,874.12,
22JUN1965,875.43,
23JUN1965,870.22,
24JUN1965,857.76,
25JUN1965,854.36,
28JUN1965,840.59,
29JUN1965,851.4,
30JUN1965,868.03,
01JUL1965,871.59,
02JUL1965,875.16,
06JUL1965,873.18,
07JUL1965,870.77,
08JUL1965,877.85,
09JUL1965,879.49,
12JUL1965,877.96,
13JUL1965,876.97,
14JUL1965,883.23,
15JUL1965,880.98,
16JUL1965,880.43,
19JUL1965,880.26,
20JUL1965,868.79,
21JUL1965,865.01,
22JUL1965,861.77,
23JUL1965,863.97,
26JUL1965,867.26,
27JUL1965,863.53,
28JUL1965,867.92,
29JUL1965,874.23,
30JUL1965,881.74,
02AUG1965,881.85,
03AUG1965,881.2,
04AUG1965,883.88,
05AUG1965,881.63,
06AUG1965,882.51,
09AUG1965,879.77,
10AUG1965,878.89,
11AUG1965,881.47,
12AUG1965,881.96,
13AUG1965,888.82,
16AUG1965,891.13,
17AUG1965,894.26,
18AUG1965,894.37,
19AUG1965,891.79,
20AUG1965,889.92,
23AUG1965,887.07,
24AUG1965,887.12,
25AUG1965,890.85,
26AUG1965,896.18,
27AUG1965,895.96,
30AUG1965,895.63,
31AUG1965,893.1,
01SEP1965,893.6,
02SEP1965,900.4,
03SEP1965,907.97,
07SEP1965,910.11,
08SEP1965,913.68,
09SEP1965,917.47,
10SEP1965,918.95,
13SEP1965,920.92,
14SEP1965,916.59,
15SEP1965,922.95,
16SEP1965,931.18,
17SEP1965,928.99,
20SEP1965,931.18,
21SEP1965,926.52,
22SEP1965,931.62,
23SEP1965,927.45,
24SEP1965,929.54,
27SEP1965,937.88,
28SEP1965,935.85,
29SEP1965,932.39,
30SEP1965,930.58,
01OCT1965,929.65,
04OCT1965,930.86,
05OCT1965,938.7,
06OCT1965,936.84,
07OCT1965,934.42,
08OCT1965,938.32,
11OCT1965,942.65,
12OCT1965,941.12,
13OCT1965,941.01,
14OCT1965,937.5,
15OCT1965,940.68,
18OCT1965,945.84,
19OCT1965,947.76,
20OCT1965,948.47,
21OCT1965,950.28,
22OCT1965,952.42,
25OCT1965,948.14,
26OCT1965,956.32,
27OCT1965,959.5,
28OCT1965,959.11,
29OCT1965,960.82,
01NOV1965,958.96,
03NOV1965,961.13,
04NOV1965,961.85,
05NOV1965,959.46,
08NOV1965,953.95,
09NOV1965,951.72,
10NOV1965,951.22,
11NOV1965,953.28,
12NOV1965,956.29,
15NOV1965,955.9,
16NOV1965,956.51,
17NOV1965,956.57,
18NOV1965,950.5,
19NOV1965,952.72,
22NOV1965,946.38,
23NOV1965,948.94,
24NOV1965,948.94,
26NOV1965,948.16,
29NOV1965,946.93,
30NOV1965,946.71,
01DEC1965,947.6,
02DEC1965,944.59,
03DEC1965,946.1,
06DEC1965,939.53,
07DEC1965,951.33,
08DEC1965,946.6,
09DEC1965,949.55,
10DEC1965,952.72,
13DEC1965,951.55,
14DEC1965,954.06,
15DEC1965,958.74,
16DEC1965,959.13,
17DEC1965,957.85,
20DEC1965,952.22,
21DEC1965,959.46,
22DEC1965,965.86,
23DEC1965,966.36,
27DEC1965,959.79,
28DEC1965,957.96,
29DEC1965,960.3,
30DEC1965,963.69,
31DEC1965,969.26,
03JAN1966,968.54,
04JAN1966,969.26,
05JAN1966,981.62,
06JAN1966,985.46,
07JAN1966,986.13,
10JAN1966,985.41,
11JAN1966,986.85,
12JAN1966,983.96,
13JAN1966,985.69,
14JAN1966,987.3,
17JAN1966,989.75,
18JAN1966,994.2,
19JAN1966,991.14,
20JAN1966,987.8,
21JAN1966,988.14,
24JAN1966,991.42,
25JAN1966,991.64,
26JAN1966,990.92,
27JAN1966,990.36,
28JAN1966,985.35,
31JAN1966,983.51,
01FEB1966,975.89,
02FEB1966,982.29,
03FEB1966,981.23,
04FEB1966,986.35,
07FEB1966,989.69,
08FEB1966,991.03,
09FEB1966,995.15,
10FEB1966,990.81,
11FEB1966,989.03,
14FEB1966,987.69,
15FEB1966,981.57,
16FEB1966,982.4,
17FEB1966,975.27,
18FEB1966,975.22,
21FEB1966,966.48,
23FEB1966,960.13,
24FEB1966,950.66,
25FEB1966,953,
28FEB1966,951.89,
01MAR1966,938.19,
02MAR1966,932.01,
03MAR1966,936.35,
04MAR1966,932.34,
07MAR1966,917.76,
08MAR1966,919.98,
09MAR1966,929.84,
10MAR1966,929.23,
11MAR1966,927.95,
14MAR1966,917.09,
15MAR1966,911.08,
16MAR1966,916.03,
17MAR1966,919.32,
18MAR1966,922.88,
21MAR1966,929.17,
22MAR1966,934.52,
23MAR1966,929,
24MAR1966,928.61,
25MAR1966,929.95,
28MAR1966,932.62,
29MAR1966,929.39,
30MAR1966,919.76,
31MAR1966,924.77,
01APR1966,931.29,
04APR1966,937.86,
05APR1966,944.71,
06APR1966,945.26,
07APR1966,945.76,
11APR1966,942.42,
12APR1966,937.24,
13APR1966,938.36,
14APR1966,945.48,
15APR1966,947.77,
18APR1966,941.98,
19APR1966,941.64,
20APR1966,951.28,
21APR1966,954.73,
22APR1966,949.83,
25APR1966,950.55,
26APR1966,947.21,
27APR1966,944.54,
28APR1966,937.41,
29APR1966,933.68,
02MAY1966,931.95,
